dish_ID,dish_name,cluster
17976,許效有約黃瓜蒜泥肉片,1
17980,許效有約糖醋甜椒燒豆腐,2
17982,超簡單蘋果醬汁配合蜜封鴨,3
17983,傳統油飯媽媽的味道,3
17984,許效有約芹菜鮑菇炒豆包,1
17987,甜牙齒藝術般的瑕疵巧克力雪餅,0
17990,厚生廚房龍鬚菜炒肉絲,1
17995,咖哩漢堡排,1
17996,奶油白菜炒豆包,1
17998,辣雞翅氣炸鍋,3
18000,清蒸鱸魚蒸爐,4
18006,許效有約蔬菜辣炒蒟蒻麵,4
18012,許效有約韮香豬肉片,1
18019,我的手作料理蔓越莓吐司,0
18020,楓糖香酥培根,3
18027,韓式辣炒年糕海帶牛肉湯,2
18036,甜椒雞肉焗烤斜管麵,0
18040,薑汁梅肉,1
18041,菲個人煮義桂冠三餃泡菜鍋,3
18042,珍珠丸子加料版,4
18052,芙蓉肉臊,4
18056,許效有約奶香野菇燉意式米麵,4
18072,一人獨享絲瓜花枝餃麵線,1
18073,五分鐘麵團做雞肉捲,4
18075,珍珠丸子,1
18093,脆麵包棒,0
18094,蔥花起司蛋餅,0
18099,黑胡椒雞肉,4
18101,免揉歐式麵包真的好簡單沒騙你,0
18102,潘順龍福州式手工麵線乾拌,1
18104,桂冠蝦餃起酥捲,3
18107,絲瓜豆腐湯,2
18110,椒麻花枝餃,2
18114,炒菜的基本流程,3
18119,白菜蕃茄蛋餃湯,2
18124,麻油青江蝦餃,2
18126,糖葫蘆顆粒口感,3
18132,一人獨享花枝餃和風沙拉,2
18139,厚生廚房芋頭鹹粥,4
18140,味噌絞肉蘿蔔煮,4
18149,泰式檸香黃瓜拌雞絲,2
18164,ㄚ曼達的廚房花生餅乾,0
18172,韮菜炒桂冠花枝餃,1
18185,紙包酒蒸魚,1
18192,力力素食麻油鮮蔬炊飯素,2
18195,許效有約雙蔥炒甜不辣,4
18196,下廚飄香肉骨茶燉排骨,1
18198,鮮奶饅頭,0
18202,復活節蛋料理希臘蛋沙拉,1
18206,桂冠極品蝦餃章魚燒,3
18207,當蝦兵遇上蟹將,3
18208,肉桂戚風蛋糕,0
18210,戚風蛋糕,0
18226,厚生廚房客家小炒,2
18233,蒜味橄欖油,1
18235,排骨芋頭米粉湯,4
18242,力力和風日式馬鈴薯燉肉肉じゃが,4
18254,許效有約絲瓜悶鮮蛤,1
18255,許效有約韓國泡菜醃黃瓜,1
18260,力力隨意煮瓜仔燉肉,1
18266,我的手作料理客家小炒,4
18286,力力隨意煮韭黃肉絲,4
18292,厚生廚房蒜炒菜豆,1
18297,海苔餅乾,0
18302,深夜食堂貓飯ねこまんま,3
18308,開心蘋果蛋糕,0
18313,甜蜜蜜草莓蘋果派,0
18319,深夜食堂酒蒸蛤蜊進階版,4
18321,深夜食堂春甘藍,1
18322,十分輕鬆料理肉醬義大利麵捲餅,1
18324,馬鈴薯雞肉派,2
18333,甜牙齒一口接一口的奶酥餅乾,0
18338,手工麵食攤軟餅,0
18340,皇帝豆炊飯,1
18348,深夜食堂西式紅章魚佐沙拉赤いウインナ,2
18369,微笑海南雞飯,4
18371,懶人料理之日式五目炊飯,1
18382,麻辣臭豆腐,4
18383,厚生廚房菠菜炒玉米,1
18385,簡單做菜香煎雞腿排,4
18398,ㄚ曼達的除房醬油柴魚麵,1
18402,雙蔥五花肉,4
18406,菲個人煮義燒烤香滷雞腿,4
18408,親子食堂麵包超人過聖誕,1
18411,短短幾分鐘的雜煮,3
18413,魔力南洋風春捲簡易肉燥,1
18416,親子食堂巧虎飯糰,0
18419,清爽檸檬卡士達醬這次只要5原料,3
18429,焦糖布丁è,0
18433,羅宋湯,2
18444,芝司樂鈣活力起司食譜,0
18447,ㄚ曼達的廚房深夜食堂之甜玉子燒,3
18451,五分鐘五星花椰菜濃湯,1
18454,法式火腿吐司火腿西多士,0
18456,ㄚ曼達的廚房深夜食堂之章魚香腸,3
18458,ㄚ曼達的廚房深夜食堂之煎魚蛋,3
18460,親子食堂無油料理便當,2
18477,深夜食堂雞蛋沙拉三明治タマゴサンド,3
18487,西日合併早點拼盤,0
18493,親子食堂憤怒鳥,0
18498,草莓季尾聲香甜的鮮奶油草莓戚風蛋糕捲,0
18504,法式焦糖布丁èûé,0
18505,小米愛呷五目炊飯,4
18511,螺絲捲,0
18512,葡萄乾吐司12兩2條,0
18514,香菇筍絲糜,2
18519,不輕易失敗的麵包麵團蝦蛦蔥火腿可頌捲,0
18522,法式土司,3
18529,超簡單的味噌炸雞,3
18537,深夜食堂豬肉味噌湯,2
18538,ㄚ曼達的廚房深夜食堂之奶油拌飯,3
18540,ㄚ曼達的廚房深夜食堂之貓飯,3
18551,傳說中的2分鐘巧克力蛋糕,0
18561,親子食堂可愛小青蛙,2
18562,碳烤沙茶雞片,1
18565,宛の烘培好食光台式馬卡龍奶油小西點牛粒,0
18575,深夜食堂牛油拌飯,3
18580,靜廚房惜福漢堡肉,1
18587,ㄚ曼達的廚房簡易焦糖煮法,3
18589,ㄚ曼達的廚房雞蛋布丁與焦糖布丁,0
18591,ㄚ曼達的廚房蔓越梅波蘿麵包,0
18594,樸素的甜美金桔磅蛋糕,0
18597,蒜香毛豆,1
18606,杯子海綿蛋糕,0
18607,簡單做菜起士馬鈴薯抓餅素,1
18611,輕乳酪蛋糕,0
18617,親子食堂麵包超人飯糰,2
18621,核桃乳酪麵包,0
18625,焗烤肉醬斜管麵,1
18638,我的手作料理小餐包,0
18648,日式炒烏龍,2
18654,深夜食堂五花肉蕃茄卷豚バラトマト巻き,1
18655,興之所致的午後,0
18681,深夜食堂口袋雞蛋沙拉,3
18683,深夜食堂馬鈴薯沙拉,4
18684,蜂蜜芥末醬,3
18685,深夜食堂馬鈴薯沙拉堡蜂蜜芥末醬,3
18690,蕃茄肉醬飯,1
18694,烈焰中的荷包蛋麻油雞,1
18700,親子食堂花媽與呀米餐盒之2,2
18706,深夜食堂椒鹽雞塊,4
18714,蔥蛋,3
18716,有心食譜黑木耳炒鴨胸,4
18722,奶香布丁小脆餅,0
18725,ㄚ曼達的廚房肉桂麵包捲,0
18735,正宗麻油雞這個雞湯有練過,1
18736,手工香草冰淇淋,0
18740,厚生廚房黃瓜玉米炒豆乾,1
18746,深夜食堂黃金酥脆餛飩,3
18747,辣炒三杯雞,2
18749,超簡易奶酪,0
18753,親子食堂微笑便當,1
18767,厚生廚房黃瓜煎蛋,4
18768,宛の美好食光茄醬燴馬鈴薯肉丸,3
18770,香蔥滷肋排,4
18771,宛の美好食光餃子起司烘蛋,0
18781,乾煎鮭魚,3
18797,宛の年菜好食光如意繡球丸子,4
18798,深夜食堂泡菜辛拉麵,0
18800,滷肉豆輪,3
18807,蕃茄滑蛋,1
18809,芝司樂起司蔬菜牛肉捲,0
18813,蔥花蒸水蛋,3
18815,親子食堂寶貝的早餐可愛營養造型早餐需用一些時間和工,3
18822,雪莉小廚房蕃茄海鮮義大利麵,2
18823,雪莉小廚房馬鈴薯蛋餅,4
18827,深夜食堂竹輪小黃瓜卷起士卷ちくわのチーズきゅうり詰め,1
18829,雪莉小廚房就是愛滷肉,2
18830,關關幸福料理新加坡風味咖哩魚,2
18835,辣炒豆干西芹,1
18837,南瓜肉絲炒米粉,2
18838,深夜食堂豬肉咖哩,2
18841,清炒蘆筍蝦仁,1
18852,菠菜培根法式鹹派,0
18854,深夜食堂黯然消魂鰻魚醬汁飯,0
18860,深夜食堂蔥薑蒜蓉起司玉子燒,0
18863,深夜食堂酒蒸蛤蜊,4
18878,深夜食堂可甜可鹹的玉子燒,3
18881,雪莉小廚房平價美味的生炒花枝,2
18887,黑胡椒起司義大利麵,0
18899,親子食堂可愛女孩的生日蛋糕,2
18907,泰式牛肉,2
18908,親子食堂熊熊,1
18913,親子食堂是誰住在深海的大鳳梨裡,2
18914,雪莉小廚房法式南瓜濃湯簡易版,1
18916,7食煎雞胸與番茄炒飯,4
18928,深夜食堂海苔起司竹輪燒チーズちくわの磯辺焼き,0
18929,清蒸味磳豆腐魚,3
18933,宛の美好食光七彩繽紛迷你米披薩,2
18940,親子食堂把憤怒吃光光,2
18945,東煮十分鐘料理系列泰式蝦醬炒豆芽,1
18948,親子食堂小美人魚,2
18954,深夜食堂貓飯猫まんま,3
18963,深夜食堂鮪魚沙拉,1
18965,厚生廚房山東燒雞,2
18967,深夜食堂米醬脆瓜,1
18976,深夜食堂蜜芋頭,3
18978,蕃茄燉牛肉大學生小廚房,2
18979,黑糖核桃麵包,0
18983,宛の美好食光十全十美軍艦壽司,2
18988,宛の美好食光黃金拌翠玉,2
18999,親子食堂小紅帽,2
19004,四季豆火腿蛋捲,0
19005,我的手作料理青醬海鮮義大利麵,1
19006,簡單做菜紅糖吐司,3
19008,簡單做菜_微波食譜7分鐘快速料理翠綠花椰菜,1
19012,親子食堂林書豪籃球便當,3
19013,下廚小吃攤蛋酥白菜滷,1
19014,懶人料理之鍋搞定上海菜飯,1
19019,妞家廚房金沙苦瓜,1
19020,宛の年菜好食光粉紅佳人珍珠丸子,4
19024,親子食堂小松鼠,1
19028,親子食堂小豬,1
19030,深夜食堂奶油糙米拌飯,3
19032,小李子の飯飯6天然ㄟ尚好吃南瓜吧,1
19035,品靚上菜膳纖熟飯之五彩捲壽司,2
19044,熊貓眼女孩蒜香牛排,1
19047,ㄚ曼達的廚房親子食堂大黃蜂一百分,1
19053,ㄚ曼達的廚房水煎荷包蛋,3
19055,ㄚ曼達的廚房親子食堂維尼與跳跳虎飛吧,1
19061,瑪德蓮30個,0
19062,ㄚ曼達廚房南僑膳纖熟飯之泡菜炒飯,0
19063,和風青蔥牛肉咖哩,3
19064,自製油漬半乾番茄,1
19066,酒煮千層白菜肉,1
19068,自製草莓果醬,3
19069,下廚春天彩椒雞肉壽司南僑膳纖熟飯,2
19075,阿妮塔鬆軟金色甜甜圈,0
19077,親子烘培果醬馬芬,0
19094,深夜食堂鮭魚茶泡飯,4
19097,ㄚ曼達的廚房幸福蘋果派兩款,0
19117,香蕉千層派,0
19122,深夜食堂之味噌腐乳拉麵,1
19123,深夜食堂3第34夜奶油飯之膳纖熟飯,3
19127,深夜食堂之中華涼麵,2
19130,雪莉小廚房酸甜開胃小黃瓜,1
19136,異國風法式洋蔥湯,1
19138,異國風紅酒燉蘋果,3
19143,法式焦糖蜜栗子,3
19148,深夜食堂鰻魚蛋炒飯,1
19150,ㄚ曼達的廚房南僑膳纖熟飯之健康散壽司兩人份,1
19151,ㄚ曼達的廚房南僑膳纖熟飯之鳳梨炒飯,1
19155,深夜食堂芋頭香菇褒鹹粥,4
19157,深夜食堂蜜汁胡椒培根肉乾,3
19164,蟹肉玉米羹大學生小廚房,0
19167,美乃滋燉飯懶人玉子燒,1
19172,ㄚ曼達的廚房爆漿小餐包,0
19173,我家也有烤豬肋排,1
19174,泰式鱈魚,1
19175,茄子紫蘇捲,2
19179,紅燒獅子頭,4
19189,深夜食堂梅汁蜜漬蕃茄,1
19190,深夜食堂奶油拌飯バターライス,3
19199,辣味蕃茄茄子肉醬義大利麵,2
19200,深夜食堂牛油拌飯佐太陽蛋,0
19202,深夜食堂豪華版貓飯,3
19205,芒果青,3
19206,深夜食堂雞蛋沙拉吐司壽司,1
19207,深夜食堂酒蒸蛤蠣,4
19213,深夜食堂牛丼,2
19221,大蒜辣椒油,1
19222,蛋餃,4
19223,愛蜜莉廚房歐姆蛋,2
19224,深夜食堂古早味醬油炒麵,2
19226,深夜食堂水果馬鈴薯沙拉,4
19228,深夜食堂辣豆瓣醬油炒麵佐烤鯖魚,3
19229,紅香腸酥炸吐司,3
19230,深夜食堂芝麻味增豬肉片,3
19231,深夜食堂蝦肉煎餃,4
19232,深夜食堂唐揚雞腿,2
19233,深夜食堂自製麻醬黃瓜,1
19236,深夜食堂白酒蒸淡菜,1
19238,深夜食堂白酒蛤蠣義大利麵,2
19240,深夜食堂鹹酥炸雞柳,4
19244,深夜食堂什錦蔬豆腐泥沙拉,4
19245,深夜食堂日式海鮮炒烏龍,4
19247,深夜食堂高麗菜蛋捲,1
19248,7食韓式炸雞翅,1
19251,番茄蔬菜湯,2
19255,溫沙拉,4
19265,深夜食堂南瓜香香飯,2
19267,紅燒鮭魚,4
19273,雪莉小廚房鮪魚馬鈴薯披薩,4
19281,力力膳纖五行櫻花蝦蛋炒飯,4
19282,蒸南瓜清雞湯,2
19290,凱莉貓幸福料理和風彩虹沙拉,1
19296,異國風刀削茄子麵,2
19299,ㄚ曼達的廚房南僑膳纖熟飯之皮蛋肉片粥,0
19302,涼拌洋蔥牛肉佐無國界油醋醬,1
19304,厚生廚房莧菜炒皮蛋,1
19309,ㄚ曼達的廚房南僑膳纖熟飯之膳纖枸杞土司,0
19313,造型便當鯉魚旗稲荷壽司,1
19314,造型便當憤怒鳥飯糰,2
19323,馬鈴薯炒肉,4
19325,雪莉小廚房香醇牛奶餅乾,0
19330,草莓奶酪,0
19333,茄汁海鮮義大利麵,1
19340,自家製迷迭香芝士餅,0
19351,蒜苗培根高麗菜,1
19354,有心食譜風味飄香雞肉串,1
19357,蟹黃破解板,1
19358,蟹黃豆腐煲,1
19359,辣燒蒟蒻,4
19364,夏日輕食蛋沙拉三明治,3
19374,蒸雞蛋布丁大同電鍋出場,0
19379,韓國雨天蔬菜煎餅小溫蛋塔生命的家,3
19383,蒜香烤雞肉,2
19386,迷迭香蒸煮香草雞,2
19389,力力素食塔香腐皮,1
19396,我的手作料理沙茶桂竹筍,4
19402,ㄚ曼達的廚房棉棉餅,0
19408,用麵包機做蔓越莓鮮奶饅頭,0
19410,甜椒杏包菇,1
19417,奶油餅乾,0
19432,南瓜蝦仁月亮餃,1
19444,簡易黑糖糕,0
19458,厚生廚房皇帝豆燒肉,4
19468,瞬間被秒殺的酥炸紅燒肉,4
19472,厚生廚房涼拌茄子,2
19484,小雨食堂便當02,4
19487,,3
19488,茴香鴨胸,3
19492,簡單麵包,0
19493,皮蛋瘦肉粥,4
19494,香蕉核桃蛋糕麵包機,0
19502,厚生廚房莧菜吻仔魚羹,4
19504,綠野鮮蔬焗烤,2
19506,阿妮塔鬆軟蜜芋頭,3
19509,雙色蒸蛋,1
19512,奶油蛋糕電子鍋料理,0
19513,東煮偷吃步泰式烤雞,1
19517,蘆筍莎莎豬螺旋麵,2
19519,辣炒筍丁肉末,2
19523,厚生廚房豬肉咖哩飯,4
19531,無油低脂帶咬勁藍莓貝果,0
19541,三杯杏鮑菇,2
19545,微甜烤吐司布丁,0
19552,宛の涼夏好食光日式南瓜涼麵,1
19557,牛肉冬粉堡,1
19570,麻婆豆腐_全聯快炒包料理,3
19576,雪莉小廚房核桃白布朗尼,0
19585,番茄炒蛋,4
19598,花生麵包福源花生醬,0
19605,阿妮塔柔軟藍莓戚風蛋糕,0
19611,香蕉優格千層蛋糕,0
19612,彈膠質虱目魚皮,1
19618,烘炸虱目魚皮,4
19620,桂竹筍燒雞,4
19624,鹹煎吐司,3
19637,保證不失敗的焢肉,1
19652,青椒炒肉片奇妙多多,4
19654,黃瓜起司爬上蛋,4
19659,ㄚ曼達的廚房焦糖核桃蘋果派,0
19665,新鮮桂竹筍前製作業,1
19666,布丁,0
19672,小雨食堂番茄炒蛋,2
19675,小雨食堂奶油香腸燉飯,1
19679,美味與健康兼備鮮蝦燉飯,2
19681,美白菇炒翠芹,2
19684,厚生廚房苦瓜炒蛋,1
19690,7食台式肉燥,2
19697,中西混搭海味披薩,2
19698,港點大師干貝水蟹粥,4
19700,ㄚ曼達的廚薑絲圓鱈,4
19702,ㄚ曼達的廚房蔥炒吻仔魚,3
19703,蕃茄蛋花湯,4
19706,微醺下酒菜香滷豆干,3
19715,簡單做菜可口小點心香烤馬鈴薯片小烤箱也能做出好料理,3
19717,手工餅乾,0
19724,厚生廚房鹹蛋杏鮑菇,4
19728,港點大師香滑核桃糊,3
19732,力力隨意煮番茄馬鈴薯燉肉,4
19735,全麥英式馬芬玉米碎小麥胚芽,0
19748,夏日享瘦低脂輕食涼拌筊白筍,2
19749,紫蘇鮪魚飯糰,3
19753,港點大師生磨芝麻糊,3
19764,一支湯匙喇喇搞定早餐店蛋餅,0
19775,日式輕乳酪蛋糕,0
19778,蕃茄炒蛋阿基師偷吃步,4
19785,沙茶炒雙菇,4
19788,我的手作料理檸檬戚風蛋糕,0
19795,深夜食堂1第3夜貓飯,3
19798,深夜食堂1第11夜馬鈴薯沙拉,3
19806,母親節感恩西式套餐焗烤龍蝦,1
19812,簡易肉桂捲,0
19821,芳雄美食香烤香魚一夜干,3
19823,ㄚ曼達的廚房三色焦糖布丁,0
19827,淡淡檸檬香氣的檸檬蛋糕8吋,0
19828,妮小娜隨性煮馬鈴薯蘋果蛋沙拉,4
19829,簡單做菜肥滋滋消夜場爆漿起士馬鈴薯,3
19843,酥炸脆脆新鮮洋芋,3
19849,營養健康的蕃茄鳳爪美人湯,1
19852,牛肉羅宋湯,2
19872,泰式涼拌花枝,2
19873,深夜食堂2第17夜雞蛋沙拉三明治,1
19875,深夜食堂3第38夜粉絲沙拉,2
19880,辣炒雞腿,4
19881,高麗菜炒甜不辣,2
19899,超簡單鮭魚炒飯,1
19905,品靚上菜夏威夷一口食,1
19909,鹹蛋苦瓜,4
19913,起司蛋餅,0
19917,上菜京都排骨,4
19924,幸福海物極簡原味白灼蝦,3
19925,ღ小吟愛做菜ღ柴魚蜜麻花生,3
19931,芝麻糖醋魚片,4
19932,鮭魚蛋捲,0
19933,塔香地瓜葉,4
19934,品靚上菜烤大虱丸佐魚卵辣椒,3
19939,小雨食堂手工肉丸,3
19943,ღ小吟愛做菜ღ香噴噴ㄉ養生十穀米飯,3
19947,芳雄美食香煎智利鮭魚片,3
19956,芳雄美食智利鮭魚片沙拉,2
19961,ㄚ曼達的廚房塔香茄子,1
19962,ㄚ曼達的廚房蝦仁炒蛋,3
19967,金針花清炒五花肉絲,1
19977,10分鐘水果優格沙拉,3
19983,啤酒燒雞,2
19984,清燉牛肉湯,2
19985,香濃滑順的夢幻芝麻糊,3
19990,ღ小吟愛做菜ღ涼拌蓮藕,2
19993,蔥淋清蒸鱈魚,4
19994,絲絲入扣,2
19998,醃味噌小黃瓜改良板,1
20008,芳雄美食米蘭煙燻去骨雞腿排,3
20015,洋蔥炒雞蛋,1
20018,五彩和風沙拉,2
20020,芳雄鮮饌法式迷迭香去骨雞腿排,3
20026,絲瓜蛤犡辦桌版,1
20029,冰淇淋自己在家做免冰淇淋機,0
20036,可愛小酥餅,0
20038,木耳黃豆芽涼拌,1
20043,雪莉小廚房偷吃步的香濃奶油玉米濃湯,0
20047,香炒蟹腳,2
20049,糖醋里肌,3
20052,四季豆炒肉絲,3
20057,海鮮金黃絲瓜蛤厲褒,2
20059,東煮難得有乾魷魚油飯,1
20060,ㄚ曼達的廚房巧克力香蕉蛋糕氣炸鍋,0
20069,ღ小吟愛做菜ღ清涼爽口ㄉ甘梅甜彩椒,1
20077,免揉麵包,0
20079,鮪魚蛋沙拉,1
20087,脆皮蔥油雞,4
20088,簡單做菜蒜炒蘆筍炒出熱炒店的美味,1
20096,鍋貼,2
20098,宛の涼夏好食光涼拌五味小花枝,2
20100,宛の美好食光焗烤鮮蔬通心麵,1
20102,ღ小吟愛做菜ღ排骨玉米蛤蠣粥,0
20108,麻油香煎松阪豬,1
20109,茄子培根蔬菜捲,2
20112,鳳梨肉鬆炒飯,4
20113,培根義大利麵蛋餅2人份,0
20116,橙香烤雞腿,1
20118,滑嫩好吃的烤布蕾,0
20122,吳双の愛妻料理我愛芝司樂蔓越莓雞肉沙拉,2
20126,椰汁雞腿飯,4
20127,固尪的鈣活力甜蜜奶香南瓜芝司樂咖哩飯,2
20132,蔥烤牛肉捲,3
20136,力力芝司樂起司雞肉捲佐起司蘑菇醬,1
20138,我的手作料理健康滿點蔬菜湯,2
20141,芳雄鮮饌阿根廷天使紅蝦沙拉,2
20143,百花齊放素火腿扣美生菜,2
20145,嫩Ｑ水餃,2
20148,素肉醬大改造麻婆豆腐,4
20173,昆布燉肉,1
20177,香香咖哩雞,4
20183,香濃起司餅乾,0
20189,雪裡紅菜飯,4
20190,金沙南瓜,4
20202,蛋片蝦仁肉鬆炒飯,0
20206,厚生廚房蘆筍炒蝦仁,2
20211,親子廚房漢堡肉,2
20213,ㄚ曼達的廚房韭菜蝦仁,1
20214,ㄚ曼達的廚房蕃茄炒蛋,1
20224,紅支支泡菜年糕,1
20225,ღ小吟愛做菜ღ清拌蒜味扁豆,1
20229,芝麻醬拌黃瓜雞絲,1
20230,ღ小吟愛做菜ღ鮮美的蛤蠣湯,1
20235,奶油香煎培根金針菇,4
20237,芋香排骨酥湯,3
20238,洋蔥拌鮪魚,2
20241,洋芋片水果優格沙拉,3
20243,香香南瓜蛋,4
20250,起司燴蔬纖,2
20251,蒜蓉絲瓜炒蛤蜊,1
20258,起司歐姆蛋,0
20268,ㄚ曼達的廚房蒜炒油菜,1
20269,路邊攤滷肉燥台味100,1
20271,廚房涼拌金針菇佐百用蔥香醬,4
20277,墨西哥起司玉米脆片,0
20287,吳双の愛妻料理焗烤大虱丸左辣椒魚卵,3
20297,米奇廚房早餐好朋友鬆餅,0
20305,ㄚ曼達的廚房蜂蜜香蕉蛋糕,0
20319,清燙紫茄,4
20320,我芝司樂高鈣起司焗豆腐煲,1
20321,超司蛋糕基本款輕乳酪蛋糕戀戀家,0
20322,我芝司樂高鈣起司焗培根鯛魚片,3
20323,終極版芝司樂高鈣起司焗烤培根金針菇捲,1
20328,厚生廚房蒜香韭菜,2
20329,蠔油香菇燒翅,4
20336,ㄚ曼達的廚房蔭瓜燉苦瓜,1
20338,日式蓋飯親子丼,4
20342,肥美蛤蜊絲瓜,1
20347,香菇拌炒麻油肉絲金針花,1
20350,保證不失敗的筒仔米糕,1
20351,烘焙零失敗全蛋香蕉戚風蛋糕,0
20360,九層塔熱炒竹蛤,1
20367,清燉牛肉小米白粥,2
20381,宛の美好食光蛋包飯輕鬆做,0
20388,ㄚ曼達的廚房芝司樂烤鮭魚,3
20400,輕食起司蔬,1
20401,酒香醉雞蝦,2
20410,美味芝司樂培根南瓜濃湯,1
20413,凱莉貓烤起司鮪魚蕃茄盅營養滿分,1
20419,愛料理小番茄炒蛋,4
20420,愛料理酸甜好滋味泡薑,1
20424,水煮涼拌茄子,2
20426,香煎小豬排,1
20427,厚生廚房豆腐乳雞,4
20430,宛の涼夏好食光梅子涼拌甜椒,1
20433,雪莉小廚房酥烤乾魷魚,3
20437,香菇豆干拌炒茭白筍絲,2
20442,蝦仁拌麵,3
20444,香蒜醬,1
20446,宛の美好食光什錦蔬菜起司大阪燒煎餅,2
20447,健康烹飪草莓巧克力布朗尼,0
20448,健康烹飪清蒸鱸魚,4
20449,健康烹飪無油三杯雞,1
20459,紅茄炒蛋皮,4
20461,造型便當企鵝三角飯糰,1
20465,版海賊,2
20468,吳双の愛妻料理魚卵辣椒佐香煎杏鮑菇,3
20470,洛神花克拉芙提法式布丁蛋糕,0
20476,宛の美好食光肉鬆起司蛋,0
20477,台式法國吐司,0
20478,芝司樂芝心法式吐司捲,0
20480,我的手作料理蠔油西生菜,1
20481,我花花世界夏日涼拌良伴芝司樂高鈣起司片,2
20484,有心食譜普羅旺斯鴨胸,1
20486,黑耳香菇鮮炒櫛瓜,4
20490,芝司樂起司蝸牛,3
20496,ㄚ曼達的廚房通心芝司樂,1
20505,下酒待客的好夥伴芝司樂起司片,3
20508,梅漬蕃茄,1
20514,活力營養榖盛綠咖哩就醬子拌飯吃,4
20519,茶巾蛋包飯,0
20530,烘焙零失敗全蛋巧克力戚風蛋糕,0
20533,芝司樂之厚蛋燒,2
20541,鮮蝦餛飩,4
20542,烤土司夾培根松阪豬肉片,3
20552,五花肉絲拌炒蘆筍,2
20560,廣達香之豬肉香菇好吃粥,3
